X,Y,time_us
50,29,10938
50,30,11585
50,31,12227
50,32,12889
50,33,13571
50,34,14240
50,35,14933
50,36,15637
50,37,16343
50,38,17051
50,39,17783
50,40,18509
50,41,19249
50,42,19980
50,43,20729
50,44,21467
50,45,22208
50,46,22965
50,47,23709
50,48,24500
50,49,25236
51,5,593
51,6,785
51,7,989
51,8,1241
51,9,1503
51,10,1821
51,11,2122
51,12,2462
51,13,2827
51,14,3209
51,15,3620
51,16,4031
51,17,4481
51,18,4954
51,19,5431
51,20,5931
51,21,6458
51,22,6991
51,23,7555
51,24,8123
51,25,8708
51,26,9309
51,27,9911
51,28,10569
51,29,11189
51,30,11865
51,31,12532
51,32,13202
51,33,13907
51,34,14601
51,35,15303
51,36,16031
51,37,16750
51,38,17498
51,39,18254
51,40,18999
51,41,19763
51,42,20523
51,43,21290
51,44,22050
51,45,22844
51,46,23610
51,47,24384
51,48,25184
51,49,25981
51,50,26746
52,5,610
52,6,801
52,7,1012
52,8,1278
52,9,1548
52,10,1833
52,11,2176
52,12,2503
52,13,2880
52,14,3269
52,15,3692
52,16,4123
52,17,4581
52,18,5050
52,19,5537
52,20,6068
52,21,6602
52,22,7157
52,23,7731
52,24,8294
52,25,8909
52,26,9524
52,27,10161
52,28,10814
52,29,11466
52,30,12141
52,31,12825
52,32,13527
52,33,14244
52,34,14951
52,35,15691
52,36,16438
52,37,17178
52,38,17945
52,39,18698
52,40,19487
52,41,20263
52,42,21062
52,43,21860
52,44,22655
52,45,23451
52,46,24257
52,47,25058
52,48,25856
52,49,26685
52,50,27525
52,51,28335
53,5,619
53,6,811
53,7,1027
53,8,1292
53,9,1577
53,10,1876
53,11,2216
53,12,2566
53,13,2927
53,14,3351
53,15,3764
53,16,4208
53,17,4672
53,18,5149
53,19,5664
53,20,6188
53,21,6725
53,22,7302
53,23,7890
53,24,8490
53,25,9100
53,26,9727
53,27,10385
53,28,11044
53,29,11728
53,30,12431
53,31,13141
53,32,13847
53,33,14587
53,34,15328
53,35,16078
53,36,16832
53,37,17618
53,38,18401
53,39,19188
53,40,19985
53,41,20781
53,42,21607
53,43,22423
53,44,23238
53,45,24061
53,46,24896
53,47,25736
53,48,26601
53,49,27443
53,50,28282
53,51,29139
53,52,29988
54,5,625
54,6,828
54,7,1061
54,8,1324
54,9,1616
54,10,1919
54,11,2241
54,12,2595
54,13,3003
54,14,3402
54,15,3838
54,16,4278
54,17,4769
54,18,5263
54,19,5782
54,20,6313
54,21,6888
54,22,7442
54,23,8059
54,24,8671
54,25,9302
54,26,9954
54,27,10628
54,28,11298
54,29,12002
54,30,12706
54,31,13445
54,32,14171
54,33,14932
54,34,15686
54,35,16454
54,36,17255
54,37,18030
54,38,18826
54,39,19654
54,40,20480
54,41,21322
54,42,22126
54,43,22999
54,44,23833
54,45,24704
54,46,25550
54,47,26427
54,48,27290
54,49,28174
54,50,29039
54,51,29937
54,52,30798
54,53,31670
55,5,634
55,6,838
55,7,1111
55,8,1343
55,9,1636
55,10,1951
55,11,2294
55,12,2673
55,13,3062
55,14,3477
55,15,3910
55,16,4367
55,17,4865
55,18,5382
55,19,5907
55,20,6457
