X,Y,time_us
30,73,1
32,57,0
95,52,1
77,49,0
57,88,0
19,80,0
27,54,0
59,92,1
66,24,0
76,82,1
14,61,0
53,94,0
25,14,0
