X,Y,time_us
51,51,27547
42,13,2305
74,54,50266
33,13,1795
21,21,2188
22,21,2323
25,19,2381
20,13,1031
6,6,114
19,17,1422
92,60,79153
79,34,24674
30,21,3487
21,9,625
10,7,207
38,5,451
9,7,182
78,34,24308
25,21,2760
7,7,152
9,8,220
8,6,172
76,22,10905
72,28,15751
12,9,344
26,6,425
41,39,13547
65,18,6432
78,51,48931
58,48,30128
99,26,19634
89,18,9008
48,14,3013
93,39,37939
77,64,69689
86,23,13500
87,45,45134
85,80,113104
82,33,24431
66,45,32156
39,32,9390
27,10,965
34,22,4342
31,7,613
22,9,640
62,62,48841
31,10,1098
7,7,192
30,28,5389
74,15,5365
36,26,6101
91,78,119765
17,7,346
74,21,9737
40,20,4515
58,38,20627
83,83,115426
90,71,101548
70,11,2938
22,7,472
27,13,1429
75,46,39168
92,34,29345
90,34,28632
74,39,29035
42,38,13496
32,28,5879
57,22,7945
65,48,35045
47,21,5894
92,8,2234
48,21,6017
5,5,98
14,5,180
26,23,3303
80,69,82669
99,92,174180
58,39,21554
20,14,1158
82,46,43690
51,35,15317
59,14,3731
24,7,487
61,32,16390
93,88,148798
24,19,2267
99,73,120554
40,36,11631
74,71,77347
93,70,103675
86,66,84955
35,18,3254
72,68,69690
68,51,41016
51,49,25979
9,9,256
29,21,3329
50,33,13569
60,58,42227
55,46,26215
45,22,6075
64,14,4075
92,7,1760
32,28,5870
56,10,1980
64,20,7641
96,65,95573
64,27,12953
86,75,104119
51,34,14598
47,38,15722
16,8,403
91,15,6632
8,6,147
81,45,41437
78,67,76205
99,86,156885
56,18,5496
30,27,5108
34,23,4683
57,50,31341
58,53,35119
50,47,23704
25,21,2764
99,76,128779
26,12,1230
14,5,190
72,39,28099
33,27,5792
13,5,172
41,14,2550
64,44,29776
11,7,227
19,18,1552
39,28,7598
36,20,3992
21,16,1484
17,6,275
47,29,10137
23,19,2135
35,27,6262
21,13,1086
88,68,91904
66,63,54835
56,25,9720
18,9,532
74,20,8948
72,21,9453
59,33,16634
96,84,144893
75,22,10755
86,25,15683
92,30,23441
74,50,44277
55,43,23579
64,28,13794
43,27,8089
42,38,13489
53,22,7313
57,42,23764
5,5,89
19,18,1549
76,13,4263
16,12,706
9,9,250
27,25,3935
46,11,1914
29,7,599
