X,Y,time_us
90,80,84615
22,15,1515
50,23,5026
83,79,77939
25,7,743
12,9,627
67,35,13128
45,28,6000
8,7,455
32,7,740
65,22,5913
80,49,35208
57,17,3569
9,5,338
80,28,10761
19,10,891
27,13,1395
14,7,539
55,53,28517
49,20,3952
61,26,7325
27,5,528
78,38,17797
58,11,1890
36,19,2757
12,11,701
32,12,1374
8,6,427
34,5,608
68,50,31759
76,10,2084
26,26,3087
11,10,657
6,5,313
15,6,558
50,50,23886
7,6,385
18,18,1479
79,48,28821
33,10,1200
18,11,917
