X,Y,time_us
35,8,4193
8,35,8972
35,9,5030
9,35,10191
35,10,5996
10,35,11390
35,11,7057
11,35,12643
35,12,8087
12,35,13991
35,13,9257
13,35,15331
35,14,10465
14,35,16933
35,15,11792
15,35,18313
35,16,13089
16,35,19645
35,17,14522
17,35,21189
35,18,16002
18,35,22732
35,19,17580
19,35,24302
35,20,19094
20,35,25964
35,21,20717
21,35,27628
35,22,22412
22,35,29371
35,23,24094
23,35,31116
35,24,25764
24,35,32599
35,25,27540
25,35,34517
35,26,29356
26,35,36310
35,27,31219
27,35,38102
35,28,33032
28,35,39988
35,29,34924
29,35,41869
35,30,36805
30,35,43779
35,31,38709
31,35,45706
35,32,40583
32,35,47317
35,33,42537
33,35,49329
35,34,44494
34,35,51303
35,35,46388
36,5,2056
5,36,5716
36,6,2766
6,36,6868
36,7,3491
7,36,8067
36,8,4256
8,36,9256
36,9,5193
9,36,10611
36,10,6157
10,36,11837
36,11,7227
11,36,13190
36,12,8332
12,36,14518
36,13,9665
13,36,15991
36,14,10827
14,36,17507
36,15,12183
15,36,19110
36,16,13504
16,36,20455
36,17,15087
17,36,22064
36,18,16512
18,36,23654
36,19,18106
19,36,25348
36,20,19704
20,36,26983
36,21,21404
21,36,28787
36,22,23174
22,36,30628
36,23,24901
23,36,32477
36,24,26643
24,36,33977
36,25,28518
25,36,35977
36,26,30418
26,36,37844
36,27,32320
27,36,39794
36,28,34220
28,36,41640
36,29,36251
29,36,43684
36,30,38219
30,36,45719
36,31,40223
31,36,47716
36,32,42196
32,36,49400
36,33,44241
33,36,51489
36,34,46315
34,36,53603
36,35,48346
35,36,55675
36,36,50333
37,5,2081
5,37,5929
37,6,2817
6,37,7134
37,7,3566
7,37,8488
37,8,4384
8,37,9659
37,9,5326
9,37,10996
37,10,6320
10,37,12345
37,11,7430
11,37,13697
37,12,8556
12,37,15119
37,13,9793
13,37,16628
37,14,11200
14,37,18213
37,15,12506
15,37,19855
37,16,13908
16,37,21188
37,17,15423
17,37,22952
37,18,17036
18,37,24632
37,19,18681
19,37,26368
37,20,20332
20,37,28111
37,21,22100
21,37,29957
37,22,23884
22,37,31881
37,23,25746
23,37,33767
37,24,27574
24,37,35415
37,25,29506
25,37,37465
37,26,31507
26,37,39391
37,27,33510
27,37,41419
37,28,35463
28,37,43464
37,29,37519
29,37,45518
37,30,39636
30,37,47614
37,31,41716
31,37,49767
37,32,43776
32,37,51571
37,33,45911
33,37,53769
37,34,48085
34,37,55860
37,35,50240
35,37,58089
37,36,52384
36,37,60274
37,37,54526
38,5,2130
5,38,6177
38,6,2864
6,38,7402
38,7,3656
7,38,8813
38,8,4505
8,38,10031
38,9,5443
9,38,11455
38,10,6578
10,38,12787
38,11,7599
11,38,14223
38,12,8778
12,38,15828
38,13,10080
13,38,17284
38,14,11446
14,38,18930
38,15,12873
15,38,20662
38,16,14307
16,38,22019
38,17,15924
17,38,23920
38,18,17578
18,38,25590
38,19,19260
19,38,27411
38,20,20978
20,38,29228
38,21,22784
21,38,31171
38,22,24674
22,38,33106
38,23,26559
23,38,35159
38,24,28504
24,38,36813
38,25,30493
25,38,38988
38,26,32531
26,38,40982
38,27,34614
27,38,43101
38,28,36707
28,38,45204
38,29,38839
29,38,47428
38,30,40996
30,38,49575
38,31,43228
31,38,51824
38,32,45369
32,38,53710
38,33,47632
33,38,56068
38,34,49850
34,38,58304
38,35,52146
35,38,60516
38,36,54427
36,38,62854
38,37,56689
37,38,65165
38,38,58931
39,5,2193
5,39,6415
39,6,2933
6,39,7799
39,7,3721
7,39,9059
39,8,4586
8,39,10434
39,9,5584
9,39,11899
39,10,6667
10,39,13321
39,11,7830
11,39,14778
39,12,9029
12,39,16341
39,13,10353
13,39,17989
39,14,11757
14,39,19667
39,15,13220
15,39,21456
39,16,14707
16,39,22870
39,17,16345
17,39,24784
39,18,18143
18,39,26583
39,19,19825
19,39,28413
39,20,21616
20,39,30372
39,21,23479
21,39,32409
39,22,25404
22,39,34433
39,23,27424
23,39,36494
39,24,29384
24,39,38241
39,25,31457
25,39,40502
39,26,33570
26,39,42604
39,27,35753
27,39,44762
39,28,37894
28,39,46999
39,29,40163
29,39,49293
39,30,42430
30,39,51582
39,31,44723
31,39,53858
39,32,46983
32,39,55842
39,33,49324
33,39,58317
39,34,51684
34,39,60695
39,35,54079
35,39,63060
39,36,56427
36,39,65417
39,37,58837
37,39,67832
39,38,61215
38,39,70301
39,39,63567
40,5,2196
5,40,6601
40,6,2991
6,40,7934
40,7,3847
7,40,9327
40,8,4688
8,40,10757
40,9,5689
9,40,12339
40,10,6790
10,40,13766
40,11,7976
11,40,15273
40,12,9214
12,40,16832
40,13,10573
13,40,18573
40,14,12003
14,40,20334
40,15,13655
15,40,22199
40,16,15055
16,40,23615
40,17,16786
17,40,25636
40,18,18499
18,40,27510
40,19,20325
19,40,29510
40,20,22133
20,40,31420
40,21,24079
21,40,33528
40,22,26064
22,40,35664
40,23,28116
23,40,37841
40,24,30131
24,40,39674
40,25,32319
25,40,41950
40,26,34481
26,40,44172
40,27,36693
