SOURCE:
[  0.680375,   0.823295,  -0.444451,  -0.270431]
[ -0.211234,  -0.604897,    0.10794,  0.0268018]
[  0.566198,  -0.329554, -0.0452059,   0.904459]
[   0.59688,   0.536459,   0.257742,    0.83239]
RANK:
4
TIME:
1
rows,cols,time_us,rank
205,197,1,197
197,205,1,197
205,199,1,199
199,205,1,199
205,201,1,201
201,205,1,201
205,203,1,203
203,205,1,203
205,205,1,205
207,73,1,73
73,207,1,73
207,75,0,75
75,207,1,75
207,77,1,77
77,207,1,77
207,79,1,79
79,207,1,79
207,81,1,81
81,207,1,81
207,83,1,83
83,207,1,83
207,85,1,85
85,207,1,85
207,87,1,87
87,207,1,87
207,89,1,89
89,207,1,89
207,91,1,91
91,207,1,91
207,93,1,93
93,207,0,93
207,95,0,95
95,207,1,95
207,97,1,97
97,207,1,97
207,99,1,99
99,207,1,99
207,101,1,101
101,207,2,101
207,103,1,103
103,207,1,103
207,105,1,105
105,207,1,105
207,107,1,107
107,207,1,107
207,109,1,109
109,207,1,109
207,111,1,111
111,207,1,111
207,113,1,113
113,207,1,113
207,115,1,115
115,207,1,115
207,117,1,117
117,207,1,117
207,119,1,119
119,207,1,119
207,121,1,121
121,207,1,121
207,123,1,123
123,207,1,123
207,125,1,125
125,207,1,125
207,127,1,127
127,207,1,127
207,129,1,129
129,207,1,129
207,131,1,131
131,207,1,131
207,133,1,133
133,207,1,133
207,135,1,135
135,207,1,135
207,137,1,137
137,207,0,137
207,139,1,139
139,207,1,139
207,141,1,141
141,207,1,141
207,143,1,143
143,207,1,143
207,145,1,145
145,207,1,145
207,147,1,147
147,207,1,147
207,149,1,149
149,207,1,149
207,151,1,151
151,207,0,151
207,153,1,153
153,207,1,153
207,155,0,155
155,207,1,155
207,157,1,157
157,207,1,157
207,159,1,159
159,207,1,159
207,161,1,161
161,207,1,161
207,163,1,163
163,207,1,163
207,165,1,165
165,207,1,165
207,167,1,167
167,207,1,167
207,169,1,169
169,207,1,169
207,171,1,171
171,207,1,171
207,173,1,173
173,207,1,173
207,175,1,175
175,207,1,175
207,177,1,177
177,207,1,177
207,179,1,179
179,207,1,179
207,181,1,181
181,207,1,181
207,183,1,183
183,207,1,183
207,185,1,185
185,207,2,185
207,187,1,187
187,207,1,187
207,189,1,189
189,207,1,189
207,191,1,191
191,207,1,191
207,193,1,193
193,207,1,193
207,195,1,195
195,207,1,195
207,197,1,197
197,207,1,197
207,199,1,199
199,207,1,199
207,201,1,201
201,207,1,201
207,203,1,203
203,207,1,203
207,205,1,205
205,207,1,205
207,207,1,207
209,75,1,75
75,209,1,75
209,77,1,77
77,209,1,77
209,79,1,79
79,209,1,79
209,81,1,81
81,209,1,81
209,83,1,83
83,209,0,83
209,85,1,85
85,209,1,85
209,87,1,87
87,209,1,87
209,89,1,89
89,209,1,89
209,91,1,91
91,209,1,91
209,93,1,93
93,209,1,93
209,95,1,95
95,209,1,95
209,97,1,97
97,209,1,97
209,99,1,99
99,209,1,99
209,101,1,101
101,209,1,101
209,103,1,103
103,209,1,103
209,105,1,105
105,209,0,105
209,107,1,107
107,209,1,107
209,109,1,109
109,209,1,109
209,111,1,111
111,209,1,111
209,113,1,113
113,209,1,113
209,115,1,115
115,209,0,115
209,117,1,117
117,209,1,117
209,119,1,119
119,209,0,119
209,121,1,121
121,209,1,121
209,123,1,123
123,209,0,123
209,125,1,125
125,209,1,125
209,127,0,127
127,209,1,127
209,129,1,129
129,209,1,129
209,131,1,131
131,209,1,131
209,133,1,133
133,209,1,133
209,135,1,135
135,209,1,135
209,137,1,137
137,209,1,137
209,139,1,139
139,209,1,139
209,141,0,141
141,209,1,141
209,143,1,143
143,209,1,143
209,145,1,145
145,209,1,145
209,147,1,147
147,209,1,147
209,149,1,149
149,209,1,149
209,151,1,151
151,209,1,151
209,153,1,153
153,209,1,153
209,155,1,155
155,209,0,155
209,157,1,157
157,209,1,157
209,159,1,159
159,209,1,159
209,161,1,161
161,209,1,161
209,163,1,163
163,209,1,163
209,165,1,165
165,209,1,165
209,167,1,167
167,209,1,167
209,169,1,169
169,209,1,169
209,171,1,171
171,209,1,171
209,173,1,173
173,209,1,173
209,175,1,175
175,209,1,175
209,177,1,177
177,209,1,177
209,179,1,179
179,209,1,179
209,181,1,181
181,209,1,181
209,183,1,183
183,209,1,183
209,185,1,185
185,209,1,185
209,187,1,187
187,209,1,187
209,189,1,189
189,209,1,189
209,191,1,191
191,209,1,191
209,193,1,193
193,209,1,193
209,195,1,195
195,209,1,195
209,197,1,197
197,209,1,197
209,199,1,199
199,209,1,199
209,201,1,201
201,209,1,201
209,203,1,203
203,209,1,203
209,205,1,205
205,209,1,205
209,207,1,207
207,209,1,207
209,209,1,209
211,75,1,75
75,211,1,75
211,77,1,77
77,211,1,77
211,79,1,79
79,211,1,79
211,81,0,81
81,211,1,81
211,83,1,83
83,211,1,83
211,85,1,85
85,211,1,85
211,87,1,87
87,211,1,87
211,89,1,89
89,211,1,89
211,91,1,91
91,211,1,91
211,93,1,93
93,211,1,93
211,95,1,95
95,211,1,95
211,97,1,97
97,211,1,97
211,99,1,99
99,211,1,99
211,101,1,101
101,211,1,101
211,103,1,103
103,211,1,103
211,105,1,105
105,211,1,105
211,107,1,107
107,211,1,107
211,109,1,109
109,211,1,109
211,111,1,111
111,211,1,111
211,113,1,113
113,211,1,113
211,115,1,115
115,211,1,115
211,117,1,117
117,211,1,117
211,119,1,119
119,211,1,119
211,121,1,121
121,211,1,121
211,123,1,123
123,211,1,123
211,125,1,125
125,211,1,125
211,127,1,127
127,211,1,127
211,129,1,129
129,211,1,129
211,131,1,131
131,211,1,131
211,133,1,133
133,211,1,133
211,135,1,135
135,211,1,135
211,137,1,137
137,211,1,137
211,139,1,139
139,211,1,139
211,141,0,141
141,211,1,141
211,143,1,143
143,211,1,143
211,145,2,145
145,211,1,145
211,147,1,147
147,211,1,147
211,149,1,149
149,211,1,149
211,151,1,151
151,211,1,151
211,153,1,153
153,211,0,153
211,155,1,155
155,211,1,155
211,157,1,157
157,211,1,157
211,159,1,159
159,211,1,159
211,161,1,161
161,211,1,161
211,163,1,163
163,211,1,163
211,165,1,165
165,211,1,165
211,167,1,167
167,211,1,167
211,169,1,169
169,211,1,169
211,171,1,171
171,211,1,171
211,173,1,173
173,211,1,173
211,175,1,175
175,211,1,175
211,177,1,177
177,211,1,177
211,179,1,179
179,211,1,179
211,181,1,181
181,211,1,181
211,183,1,183
183,211,1,183
211,185,1,185
185,211,1,185
211,187,1,187
187,211,1,187
211,189,1,189
189,211,1,189
211,191,1,191
191,211,1,191
211,193,1,193
193,211,1,193
211,195,1,195
195,211,1,195
211,197,1,197
197,211,1,197
211,199,1,199
199,211,2,199
211,201,1,201
201,211,1,201
211,203,1,203
203,211,1,203
211,205,1,205
205,211,1,205
211,207,1,207
207,211,1,207
211,209,1,209
209,211,1,209
211,211,1,211
213,75,1,75
75,213,1,75
213,77,1,77
77,213,0,77
213,79,1,79
79,213,1,79
213,81,1,81
81,213,1,81
213,83,1,83
83,213,1,83
213,85,1,85
85,213,0,85
213,87,1,87
87,213,1,87
213,89,1,89
89,213,1,89
213,91,1,91
91,213,1,91
213,93,1,93
93,213,1,93
213,95,1,95
95,213,1,95
213,97,1,97
97,213,1,97
213,99,0,99
99,213,1,99
213,101,1,101
101,213,1,101
213,103,1,103
103,213,1,103
213,105,1,105
105,213,1,105
213,107,1,107
107,213,1,107
213,109,1,109
109,213,1,109
213,111,1,111
111,213,1,111
213,113,1,113
113,213,1,113
213,115,1,115
115,213,1,115
213,117,1,117
117,213,1,117
213,119,0,119
119,213,1,119
213,121,1,121
121,213,1,121
213,123,1,123
123,213,1,123
213,125,1,125
125,213,1,125
213,127,1,127
127,213,1,127
213,129,1,129
129,213,1,129
213,131,1,131
131,213,1,131
213,133,1,133
133,213,1,133
213,135,1,135
135,213,1,135
213,137,1,137
137,213,1,137
213,139,1,139
139,213,1,139
213,141,1,141
141,213,1,141
213,143,1,143
143,213,1,143
213,145,1,145
145,213,1,145
213,147,1,147
147,213,1,147
213,149,1,149
149,213,1,149
213,151,1,151
151,213,1,151
213,153,1,153
153,213,1,153
213,155,1,155
155,213,1,155
213,157,1,157
157,213,1,157
213,159,1,159
159,213,1,159
213,161,1,161
161,213,1,161
213,163,1,163
163,213,0,163
213,165,1,165
165,213,1,165
213,167,1,167
167,213,1,167
213,169,1,169
169,213,5,169
213,171,1,171
171,213,1,171
213,173,1,173
173,213,0,173
213,175,1,175
175,213,1,175
213,177,1,177
177,213,1,177
213,179,1,179
179,213,1,179
213,181,1,181
181,213,1,181
213,183,1,183
183,213,1,183
213,185,1,185
185,213,1,185
213,187,1,187
187,213,1,187
213,189,1,189
189,213,1,189
213,191,1,191
191,213,1,191
213,193,1,193
193,213,1,193
213,195,1,195
195,213,1,195
213,197,1,197
197,213,1,197
213,199,1,199
199,213,1,199
213,201,1,201
201,213,1,201
213,203,1,203
203,213,1,203
213,205,1,205
205,213,1,205
213,207,1,207
207,213,1,207
213,209,1,209
209,213,1,209
213,211,1,211
211,213,1,211
213,213,1,213
215,77,1,77
77,215,1,77
215,79,1,79
79,215,0,79
215,81,1,81
81,215,1,81
215,83,0,83
83,215,1,83
215,85,1,85
85,215,1,85
215,87,1,87
87,215,1,87
215,89,1,89
89,215,1,89
215,91,1,91
91,215,1,91
215,93,0,93
93,215,1,93
215,95,1,95
95,215,1,95
215,97,1,97
97,215,1,97
215,99,1,99
99,215,1,99
215,101,1,101
101,215,1,101
215,103,1,103
103,215,1,103
215,105,1,105
105,215,1,105
215,107,1,107
107,215,1,107
215,109,1,109
109,215,1,109
215,111,1,111
111,215,1,111
215,113,2,113
113,215,1,113
215,115,1,115
115,215,1,115
215,117,1,117
117,215,1,117
215,119,1,119
119,215,1,119
215,121,1,121
121,215,1,121
215,123,1,123
123,215,1,123
215,125,1,125
125,215,1,125
215,127,1,127
127,215,0,127
215,129,1,129
129,215,1,129
215,131,1,131
131,215,1,131
215,133,2,133
133,215,1,133
215,135,1,135
135,215,1,135
215,137,1,137
137,215,1,137
215,139,0,139
139,215,1,139
215,141,1,141
141,215,1,141
215,143,1,143
143,215,1,143
215,145,1,145
145,215,1,145
215,147,1,147
147,215,1,147
215,149,1,149
149,215,1,149
215,151,1,151
151,215,1,151
215,153,1,153
153,215,1,153
215,155,1,155
155,215,0,155
215,157,1,157
157,215,1,157
215,159,1,159
159,215,1,159
215,161,1,161
161,215,1,161
215,163,1,163
163,215,1,163
215,165,1,165
165,215,1,165
215,167,1,167
167,215,1,167
215,169,1,169
169,215,1,169
215,171,1,171
171,215,1,171
215,173,1,173
173,215,1,173
215,175,1,175
175,215,1,175
215,177,1,177
177,215,1,177
215,179,1,179
179,215,1,179
215,181,1,181
181,215,1,181
215,183,1,183
183,215,1,183
215,185,1,185
185,215,1,185
215,187,1,187
187,215,1,187
215,189,1,189
189,215,1,189
215,191,1,191
191,215,1,191
215,193,1,193
193,215,1,193
215,195,1,195
195,215,1,195
215,197,1,197
197,215,1,197
215,199,1,199
199,215,1,199
215,201,1,201
201,215,1,201
215,203,1,203
203,215,1,203
215,205,1,205
205,215,1,205
215,207,1,207
207,215,1,207
215,209,1,209
209,215,1,209
215,211,1,211
211,215,1,211
215,213,1,213
213,215,1,213
215,215,1,215
217,77,1,77
77,217,1,77
217,79,1,79
79,217,1,79
217,81,1,81
81,217,1,81
217,83,1,83
83,217,1,83
217,85,1,85
85,217,1,85
217,87,1,87
87,217,1,87
217,89,1,89
89,217,1,89
217,91,1,91
91,217,1,91
217,93,1,93
93,217,1,93
217,95,1,95
95,217,1,95
217,97,1,97
97,217,1,97
217,99,1,99
99,217,1,99
217,101,1,101
101,217,1,101
217,103,1,103
103,217,0,103
217,105,1,105
105,217,1,105
217,107,1,107
107,217,1,107
217,109,1,109
109,217,1,109
217,111,1,111
111,217,1,111
217,113,0,113
113,217,1,113
217,115,1,115
115,217,0,115
217,117,1,117
117,217,1,117
217,119,1,119
119,217,1,119
217,121,1,121
121,217,1,121
217,123,1,123
123,217,1,123
217,125,1,125
125,217,1,125
217,127,1,127
127,217,1,127
217,129,1,129
129,217,1,129
217,131,1,131
131,217,1,131
217,133,1,133
133,217,1,133
217,135,1,135
135,217,1,135
217,137,1,137
137,217,1,137
217,139,1,139
139,217,1,139
217,141,1,141
141,217,1,141
217,143,1,143
143,217,1,143
217,145,1,145
145,217,1,145
217,147,1,147
147,217,1,147
217,149,1,149
149,217,1,149
217,151,1,151
151,217,1,151
217,153,0,153
153,217,1,153
217,155,1,155
155,217,1,155
217,157,1,157
157,217,1,157
217,159,1,159
159,217,1,159
217,161,1,161
161,217,1,161
217,163,1,163
163,217,1,163
217,165,1,165
165,217,1,165
217,167,1,167
167,217,1,167
217,169,1,169
169,217,1,169
217,171,1,171
171,217,1,171
217,173,1,173
173,217,1,173
217,175,2,175
175,217,1,175
217,177,1,177
177,217,1,177
217,179,1,179
179,217,1,179
217,181,1,181
181,217,1,181
217,183,1,183
183,217,1,183
217,185,1,185
185,217,1,185
217,187,1,187
187,217,1,187
217,189,1,189
189,217,1,189
217,191,1,191
191,217,1,191
217,193,1,193
193,217,1,193
217,195,1,195
195,217,1,195
217,197,1,197
197,217,2,197
217,199,1,199
199,217,1,199
217,201,1,201
201,217,1,201
217,203,1,203
203,217,1,203
217,205,1,205
205,217,1,205
217,207,1,207
207,217,1,207
217,209,1,209
209,217,1,209
217,211,1,211
211,217,1,211
217,213,1,213
213,217,1,213
217,215,1,215
215,217,1,215
217,217,1,217
219,77,1,77
77,219,1,77
219,79,1,79
79,219,1,79
219,81,1,81
81,219,1,81
219,83,1,83
83,219,1,83
219,85,1,85
85,219,1,85
219,87,1,87
87,219,1,87
219,89,1,89
89,219,1,89
219,91,1,91
91,219,1,91
219,93,0,93
93,219,1,93
219,95,1,95
95,219,1,95
219,97,1,97
97,219,1,97
219,99,0,99
99,219,1,99
219,101,1,101
101,219,1,101
219,103,1,103
103,219,1,103
219,105,1,105
105,219,1,105
219,107,1,107
107,219,1,107
219,109,1,109
109,219,1,109
219,111,1,111
111,219,1,111
219,113,1,113
113,219,1,113
219,115,1,115
115,219,1,115
219,117,1,117
117,219,1,117
219,119,1,119
119,219,1,119
219,121,1,121
121,219,1,121
219,123,1,123
123,219,1,123
219,125,1,125
125,219,1,125
219,127,1,127
127,219,1,127
219,129,1,129
129,219,1,129
219,131,1,131
131,219,1,131
219,133,1,133
133,219,1,133
219,135,1,135
135,219,1,135
219,137,1,137
137,219,1,137
219,139,1,139
139,219,2,139
219,141,1,141
141,219,1,141
219,143,1,143
143,219,1,143
219,145,1,145
145,219,1,145
219,147,1,147
147,219,1,147
219,149,1,149
149,219,1,149
219,151,1,151
151,219,1,151
219,153,1,153
153,219,1,153
219,155,1,155
155,219,1,155
219,157,1,157
157,219,1,157
219,159,1,159
159,219,1,159
219,161,1,161
161,219,1,161
219,163,1,163
163,219,1,163
219,165,1,165
165,219,1,165
219,167,1,167
167,219,1,167
219,169,1,169
169,219,1,169
219,171,1,171
171,219,1,171
219,173,1,173
173,219,1,173
219,175,1,175
175,219,0,175
219,177,1,177
177,219,1,177
219,179,1,179
179,219,1,179
219,181,1,181
181,219,1,181
219,183,1,183
183,219,1,183
219,185,1,185
185,219,1,185
219,187,1,187
187,219,1,187
219,189,1,189
189,219,1,189
219,191,1,191
191,219,1,191
219,193,1,193
193,219,1,193
219,195,1,195
195,219,1,195
219,197,1,197
197,219,1,197
219,199,1,199
199,219,1,199
219,201,1,201
201,219,1,201
219,203,1,203
203,219,1,203
219,205,1,205
205,219,1,205
219,207,1,207
207,219,1,207
219,209,1,209
209,219,1,209
219,211,1,211
211,219,1,211
219,213,1,213
213,219,1,213
219,215,1,215
215,219,1,215
219,217,1,217
217,219,1,217
219,219,1,219
221,79,1,79
79,221,1,79
221,81,1,81
81,221,1,81
221,83,1,83
83,221,1,83
221,85,0,85
85,221,1,85
221,87,1,87
87,221,1,87
221,89,10,89
89,221,1,89
221,91,1,91
91,221,1,91
221,93,1,93
93,221,1,93
221,95,1,95
95,221,1,95
221,97,1,97
97,221,1,97
221,99,0,99
99,221,1,99
221,101,1,101
101,221,1,101
221,103,1,103
103,221,1,103
221,105,1,105
105,221,1,105
221,107,0,107
107,221,1,107
221,109,1,109
109,221,1,109
221,111,1,111
111,221,1,111
221,113,1,113
113,221,1,113
221,115,1,115
115,221,1,115
221,117,1,117
117,221,1,117
221,119,1,119
119,221,1,119
221,121,1,121
121,221,1,121
221,123,1,123
123,221,1,123
221,125,0,125
125,221,1,125
221,127,1,127
127,221,1,127
221,129,1,129
129,221,1,129
221,131,1,131
131,221,1,131
221,133,1,133
133,221,1,133
221,135,1,135
135,221,1,135
221,137,1,137
137,221,1,137
221,139,1,139
139,221,0,139
221,141,1,141
141,221,1,141
221,143,1,143
143,221,1,143
221,145,1,145
145,221,1,145
221,147,1,147
147,221,1,147
221,149,1,149
149,221,1,149
221,151,1,151
151,221,1,151
221,153,1,153
153,221,1,153
221,155,1,155
155,221,1,155
221,157,1,157
157,221,1,157
221,159,1,159
159,221,1,159
221,161,1,161
161,221,1,161
221,163,1,163
163,221,1,163
221,165,1,165
165,221,1,165
221,167,1,167
167,221,1,167
221,169,1,169
169,221,1,169
221,171,0,171
171,221,1,171
221,173,1,173
173,221,1,173
221,175,1,175
175,221,1,175
221,177,1,177
177,221,2,177
221,179,1,179
179,221,1,179
221,181,1,181
181,221,1,181
221,183,1,183
183,221,1,183
221,185,1,185
185,221,1,185
221,187,1,187
187,221,1,187
221,189,1,189
189,221,1,189
221,191,1,191
191,221,1,191
221,193,1,193
193,221,1,193
221,195,1,195
195,221,1,195
221,197,1,197
197,221,1,197
221,199,1,199
199,221,0,199
221,201,1,201
201,221,1,201
221,203,1,203
203,221,1,203
221,205,1,205
205,221,1,205
221,207,1,207
207,221,1,207
221,209,1,209
209,221,1,209
221,211,1,211
211,221,1,211
221,213,1,213
213,221,1,213
221,215,1,215
215,221,1,215
221,217,1,217
217,221,1,217
221,219,1,219
219,221,1,219
221,221,1,221
223,79,0,79
79,223,1,79
223,81,1,81
81,223,1,81
223,83,1,83
83,223,1,83
223,85,1,85
85,223,0,85
223,87,1,87
87,223,1,87
223,89,1,89
89,223,1,89
223,91,1,91
91,223,1,91
223,93,1,93
93,223,1,93
223,95,1,95
95,223,1,95
223,97,1,97
97,223,1,97
223,99,1,99
99,223,1,99
223,101,1,101
101,223,0,101
223,103,1,103
103,223,1,103
223,105,1,105
105,223,1,105
223,107,1,107
107,223,1,107
223,109,1,109
109,223,1,109
223,111,1,111
111,223,1,111
223,113,1,113
113,223,0,113
223,115,1,115
115,223,1,115
223,117,1,117
117,223,1,117
223,119,1,119
119,223,1,119
223,121,1,121
121,223,1,121
223,123,1,123
123,223,1,123
223,125,1,125
125,223,1,125
223,127,1,127
127,223,1,127
223,129,1,129
129,223,1,129
223,131,1,131
131,223,2,131
223,133,1,133
133,223,1,133
223,135,1,135
135,223,1,135
223,137,1,137
137,223,1,137
223,139,1,139
139,223,1,139
223,141,1,141
141,223,1,141
223,143,1,143
143,223,1,143
223,145,0,145
145,223,1,145
223,147,1,147
147,223,1,147
223,149,1,149
149,223,1,149
223,151,1,151
151,223,1,151
223,153,1,153
153,223,1,153
223,155,1,155
155,223,1,155
223,157,1,157
157,223,0,157
223,159,1,159
159,223,1,159
223,161,1,161
161,223,1,161
223,163,1,163
163,223,1,163
223,165,1,165
165,223,1,165
223,167,1,167
167,223,1,167
223,169,0,169
169,223,0,169
223,171,1,171
171,223,1,171
223,173,1,173
173,223,1,173
223,175,1,175
175,223,1,175
223,177,1,177
177,223,1,177
223,179,1,179
179,223,1,179
223,181,1,181
181,223,1,181
223,183,1,183
183,223,0,183
223,185,1,185
185,223,1,185
223,187,1,187
187,223,1,187
223,189,1,189
189,223,1,189
223,191,1,191
191,223,1,191
223,193,1,193
193,223,1,193
223,195,1,195
195,223,1,195
223,197,1,197
197,223,1,197
223,199,1,199
199,223,1,199
223,201,1,201
201,223,1,201
223,203,1,203
203,223,1,203
223,205,1,205
205,223,1,205
223,207,1,207
207,223,1,207
223,209,1,209
209,223,1,209
223,211,1,211
211,223,1,211
223,213,1,213
213,223,1,213
223,215,1,215
215,223,1,215
223,217,1,217
217,223,1,217
223,219,1,219
219,223,1,219
223,221,1,221
221,223,1,221
223,223,1,223
225,79,1,79
79,225,1,79
225,81,1,81
81,225,1,81
225,83,1,83
83,225,1,83
225,85,1,85
85,225,1,85
225,87,1,87
87,225,1,87
225,89,1,89
89,225,1,89
225,91,1,91
91,225,1,91
225,93,1,93
93,225,1,93
225,95,1,95
95,225,1,95
225,97,1,97
97,225,1,97
225,99,1,99
99,225,1,99
225,101,1,101
101,225,1,101
225,103,1,103
103,225,1,103
225,105,1,105
105,225,1,105
225,107,1,107
107,225,1,107
225,109,1,109
109,225,1,109
225,111,1,111
111,225,1,111
225,113,1,113
113,225,1,113
225,115,1,115
115,225,1,115
225,117,1,117
117,225,1,117
225,119,1,119
119,225,1,119
225,121,1,121
121,225,1,121
225,123,1,123
123,225,1,123
225,125,1,125
125,225,1,125
225,127,1,127
127,225,1,127
225,129,1,129
129,225,1,129
225,131,1,131
131,225,1,131
225,133,1,133
133,225,1,133
225,135,0,135
135,225,1,135
225,137,1,137
137,225,1,137
225,139,1,139
139,225,1,139
225,141,0,141
141,225,1,141
225,143,1,143
143,225,1,143
225,145,1,145
145,225,1,145
225,147,1,147
147,225,1,147
225,149,1,149
149,225,1,149
225,151,1,151
151,225,2,151
225,153,1,153
153,225,1,153
225,155,1,155
155,225,1,155
225,157,1,157
157,225,1,157
225,159,1,159
159,225,1,159
225,161,1,161
161,225,1,161
225,163,1,163
163,225,1,163
225,165,1,165
165,225,2,165
225,167,1,167
167,225,1,167
225,169,1,169
169,225,1,169
225,171,1,171
171,225,1,171
225,173,1,173
173,225,1,173
225,175,1,175
175,225,1,175
225,177,1,177
177,225,1,177
225,179,1,179
179,225,1,179
225,181,1,181
181,225,1,181
225,183,1,183
183,225,1,183
225,185,1,185
185,225,1,185
225,187,1,187
187,225,1,187
225,189,1,189
189,225,1,189
225,191,1,191
191,225,1,191
225,193,1,193
193,225,1,193
225,195,1,195
195,225,1,195
225,197,1,197
197,225,1,197
225,199,1,199
199,225,1,199
225,201,1,201
201,225,1,201
225,203,1,203
203,225,1,203
225,205,1,205
205,225,1,205
225,207,1,207
207,225,1,207
225,209,1,209
209,225,1,209
225,211,1,211
211,225,1,211
225,213,1,213
213,225,1,213
225,215,1,215
215,225,1,215
225,217,1,217
217,225,1,217
225,219,1,219
219,225,1,219
225,221,1,221
221,225,1,221
225,223,1,223
223,225,1,223
225,225,1,225
227,81,1,81
81,227,1,81
227,83,1,83
83,227,1,83
227,85,1,85
85,227,1,85
227,87,1,87
87,227,1,87
227,89,1,89
89,227,1,89
227,91,1,91
91,227,1,91
227,93,1,93
93,227,1,93
227,95,1,95
95,227,1,95
227,97,1,97
97,227,1,97
227,99,1,99
99,227,1,99
227,101,1,101
101,227,0,101
227,103,0,103
103,227,1,103
227,105,1,105
105,227,1,105
227,107,1,107
107,227,1,107
227,109,1,109
109,227,1,109
227,111,1,111
111,227,1,111
227,113,1,113
113,227,1,113
227,115,1,115
115,227,1,115
227,117,1,117
117,227,1,117
227,119,1,119
119,227,1,119
227,121,1,121
121,227,1,121
227,123,1,123
123,227,1,123
227,125,1,125
125,227,1,125
227,127,0,127
127,227,1,127
227,129,1,129
129,227,0,129
227,131,1,131
131,227,1,131
227,133,1,133
133,227,1,133
227,135,1,135
135,227,1,135
227,137,1,137
137,227,1,137
227,139,1,139
139,227,1,139
227,141,1,141
141,227,1,141
227,143,1,143
143,227,1,143
227,145,1,145
145,227,1,145
227,147,1,147
147,227,1,147
227,149,1,149
149,227,1,149
227,151,1,151
151,227,1,151
227,153,1,153
153,227,1,153
227,155,1,155
155,227,1,155
227,157,0,157
157,227,1,157
227,159,1,159
159,227,0,159
227,161,1,161
161,227,1,161
227,163,1,163
163,227,1,163
227,165,1,165
165,227,1,165
227,167,1,167
167,227,2,167
227,169,0,169
169,227,1,169
227,171,1,171
171,227,1,171
227,173,0,173
173,227,1,173
227,175,1,175
175,227,1,175
227,177,1,177
177,227,2,177
227,179,1,179
179,227,1,179
227,181,1,181
181,227,1,181
227,183,1,183
183,227,1,183
227,185,1,185
185,227,1,185
227,187,1,187
187,227,1,187
227,189,1,189
189,227,1,189
227,191,1,191
191,227,1,191
227,193,1,193
193,227,1,193
227,195,1,195
195,227,1,195
227,197,1,197
197,227,1,197
227,199,1,199
199,227,1,199
227,201,1,201
201,227,1,201
227,203,1,203
203,227,1,203
227,205,1,205
205,227,1,205
227,207,1,207
207,227,1,207
227,209,1,209
209,227,1,209
227,211,1,211
211,227,1,211
227,213,1,213
213,227,1,213
227,215,1,215
215,227,1,215
227,217,1,217
217,227,1,217
227,219,1,219
219,227,1,219
227,221,1,221
221,227,1,221
227,223,0,223
223,227,1,223
227,225,1,225
225,227,2,225
227,227,2,227
229,81,1,81
81,229,1,81
229,83,1,83
83,229,1,83
229,85,1,85
85,229,1,85
229,87,0,87
87,229,1,87
229,89,1,89
89,229,1,89
229,91,1,91
91,229,1,91
229,93,1,93
93,229,1,93
229,95,1,95
95,229,1,95
229,97,5,97
97,229,1,97
229,99,1,99
99,229,1,99
229,101,1,101
101,229,1,101
229,103,1,103
103,229,1,103
229,105,1,105
105,229,1,105
229,107,1,107
107,229,1,107
229,109,1,109
109,229,1,109
229,111,1,111
111,229,1,111
229,113,1,113
113,229,1,113
229,115,0,115
115,229,1,115
229,117,1,117
117,229,1,117
229,119,1,119
119,229,1,119
229,121,1,121
121,229,1,121
229,123,1,123
123,229,1,123
229,125,1,125
125,229,1,125
229,127,1,127
127,229,1,127
229,129,1,129
129,229,1,129
229,131,1,131
131,229,1,131
229,133,1,133
133,229,1,133
229,135,1,135
135,229,1,135
229,137,1,137
137,229,1,137
229,139,1,139
139,229,1,139
229,141,1,141
141,229,0,141
229,143,1,143
143,229,1,143
229,145,1,145
145,229,1,145
229,147,0,147
147,229,1,147
229,149,1,149
149,229,1,149
229,151,1,151
151,229,1,151
229,153,1,153
153,229,1,153
229,155,1,155
155,229,1,155
229,157,0,157
157,229,1,157
229,159,1,159
159,229,1,159
229,161,1,161
161,229,0,161
229,163,1,163
163,229,1,163
229,165,1,165
165,229,1,165
229,167,1,167
167,229,1,167
229,169,1,169
169,229,1,169
229,171,1,171
171,229,1,171
229,173,1,173
173,229,0,173
229,175,1,175
175,229,1,175
229,177,1,177
177,229,1,177
229,179,1,179
179,229,1,179
229,181,1,181
181,229,1,181
229,183,1,183
183,229,1,183
229,185,1,185
185,229,1,185
229,187,1,187
187,229,1,187
229,189,0,189
189,229,1,189
229,191,1,191
191,229,1,191
229,193,1,193
193,229,1,193
229,195,1,195
195,229,1,195
229,197,1,197
197,229,1,197
229,199,1,199
199,229,1,199
229,201,1,201
201,229,1,201
229,203,1,203
203,229,0,203
229,205,1,205
205,229,1,205
229,207,1,207
207,229,1,207
229,209,1,209
209,229,0,209
229,211,1,211
211,229,1,211
229,213,1,213
213,229,1,213
229,215,1,215
215,229,1,215
229,217,1,217
217,229,1,217
229,219,1,219
219,229,1,219
229,221,1,221
221,229,1,221
229,223,1,223
223,229,1,223
229,225,1,225
225,229,1,225
229,227,1,227
227,229,1,227
229,229,1,229
231,81,1,81
81,231,1,81
231,83,1,83
83,231,1,83
231,85,0,85
85,231,1,85
231,87,1,87
87,231,1,87
231,89,1,89
89,231,1,89
231,91,1,91
91,231,1,91
231,93,1,93
93,231,1,93
231,95,1,95
95,231,0,95
231,97,1,97
97,231,1,97
231,99,1,99
99,231,1,99
231,101,1,101
101,231,1,101
