SOURCE:

[ 0.380002064000000, -0.243142362000000, -0.319745920000000,  0.759988110000000]

[0.0108367950000000, -0.484535765000000,  0.687703766000000, -0.361039414000000]

[ 0.182981080000000, -0.585235722000000, -0.862443925000000,  0.961136338000000]

[ 0.109569827000000,  0.252523862000000, -0.180186213000000, -0.829990423000000]

TEMP:

[ 0.883339159000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.372346961000000,  0.838178271000000, -0.654563468000000, 0.0545750620000000]

[  1.21804390000000, -0.654563468000000,   2.04357551000000, -0.770070232000000]

[-0.592931535000000, 0.0545750620000000, -0.770070232000000,  0.797125022000000]

LLT:

[ 0.939861244000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.396172268000000,  0.825364044000000, -0.654563468000000, 0.0545750620000000]

[  1.29598268600000, -0.170992509000000,  0.578589621000000, -0.770070232000000]

[-0.630871353000000, -0.236693946000000, 0.0121938370000000,  0.585622441000000]

TIME:

173

rows,cols,time_us
39,81,34284

81,41,6801

41,81,38216

81,43,7713

43,81,38263

81,45,8714

45,81,38273

81,47,9739

47,81,40970

81,49,10938

49,81,40984

81,51,12172

51,81,40981

81,53,13533

53,81,41004

81,55,14975

55,81,42754

81,57,16537

57,81,42735

81,59,18198

59,81,42780

81,61,19939

61,81,42803

81,63,21817

63,81,43740

81,65,23809

65,81,43722

81,67,25915

67,81,43793

81,69,28160

69,81,43785

81,71,30491

71,81,43821

81,73,32994

73,81,44196

81,75,35586

75,81,44238

81,77,38360

77,81,44233

81,79,41227

79,81,44265

81,81,44279

83,31,2900

31,83,36240

83,33,3923

33,83,36166

83,35,4528

35,83,36228

83,37,5234

37,83,36228

83,39,5961

39,83,40483

83,41,6809

41,83,40536

83,43,7711

43,83,40528

83,45,8686

45,83,40542

83,47,9763

47,83,43513

83,49,10950

49,83,43537

83,51,12185

51,83,43605

83,53,13528

53,83,43572

83,55,14964

55,83,43598

83,57,16541

57,83,45534

83,59,18174

59,83,45575

83,61,19946

61,83,45571

83,63,21820

63,83,46681

83,65,23812

65,83,46697

83,67,25938

67,83,46715

83,69,28175

69,83,46714

83,71,30490

71,83,47243

83,73,32996

73,83,47258

83,75,35583

75,83,47266

83,77,38367

77,83,47283

83,79,41220

79,83,47319

83,81,44296

81,83,47429

83,83,47396

85,31,2917

31,85,38279

85,33,3916

33,85,38274

85,35,4525

35,85,38252

85,37,5220

37,85,38273

85,39,5998

39,85,38304

85,41,6812

41,85,42916

85,43,7690

43,85,42923

85,45,8710

45,85,42960

85,47,9765

47,85,46236

85,49,10933

49,85,46250

85,51,12163

51,85,46276

85,53,13555

53,85,46262

85,55,14980

55,85,46294

85,57,16547

57,85,48491

85,59,18179

59,85,48507

85,61,19935

61,85,48512

85,63,21819

63,85,48531

85,65,23812

65,85,49839

85,67,25928

67,85,49864

85,69,28185

69,85,49887

85,71,30509

71,85,49914

85,73,33008

73,85,50524

85,75,35592

75,85,50548

85,77,38371

77,85,50599

85,79,41243

79,85,50783

85,81,44303

81,85,50755

85,83,47409

83,85,50791

85,85,50781

87,31,2915

31,87,33765

87,33,3932

33,87,40317

87,35,4535

35,87,40356
