M1:

[ 0.380002, -0.243142, -0.319746,  0.759988]

86,149,125,51221

125,86,149,50274

125,149,89,52237

149,125,89,51941

89,149,125,52390

125,89,149,52015

125,149,92,53810

149,125,92,53510

92,149,125,54375

125,92,149,53754

125,149,95,55987

149,125,95,55670

95,149,125,56362

125,95,149,55493

125,149,98,57573

149,125,98,57245

98,149,125,57538

125,98,149,57236

125,149,101,59154

149,125,101,58821

101,149,125,59523

125,101,149,58975

125,149,104,60726

149,125,104,60384

104,149,125,60793

125,104,149,60714

125,149,107,62903

149,125,107,62546

107,149,125,62684

125,107,149,62453

125,149,110,64483

149,125,110,64120

110,149,125,64672

125,110,149,64191

125,149,113,66064

149,125,113,65693

113,149,125,65842

125,113,149,65933

125,149,116,67637

149,125,116,67263

116,149,125,67832

125,116,149,67670

125,149,119,69816

149,125,119,69423

119,149,125,69813

125,119,149,69410

125,149,122,71403

149,125,122,70999

122,149,125,70991

125,122,149,71152

125,149,125,72982

149,125,125,72572

125,125,149,72890

128,149,53,32044

149,128,53,32066

53,149,128,33313

128,53,149,31680

128,149,56,33644

149,128,56,33664

56,149,128,34612

128,56,149,33449

128,149,59,35853

149,128,59,35876

59,149,128,36544

128,59,149,35222

128,149,62,37468

149,128,62,37492

62,149,128,38574

128,62,149,36992

128,149,65,39079

149,128,65,39103

65,149,128,39770

128,65,149,38760

128,149,68,40678

149,128,68,40704

68,149,128,41802

128,68,149,40533

128,149,71,42888

149,128,71,42917

71,149,128,43830

128,71,149,42299

128,149,74,44502

149,128,74,44533

74,149,128,45030

128,74,149,44070

128,149,77,46113

149,128,77,46143

77,149,128,47057

128,77,149,45838

128,149,80,47714

149,128,80,47747

80,149,128,48353

128,80,149,47612

128,149,83,49925

149,128,83,49959

83,149,128,50288

128,83,149,49377

128,149,86,51534

149,128,86,51569

86,149,128,52312

128,86,149,51150

128,149,89,53146

149,128,89,53182

89,149,128,53517

128,89,149,52918

128,149,92,54750

149,128,92,54789

92,149,128,55545

128,92,149,54689

128,149,95,56958

149,128,95,56997

95,149,128,57576

128,95,149,56458

128,149,98,58570

149,128,98,58612

98,149,128,58775

128,98,149,58225

128,149,101,60180

149,128,101,60225

101,149,128,60801

128,101,149,59998

128,149,104,61784

149,128,104,61824

104,149,128,62101

128,104,149,61769

128,149,107,63990

149,128,107,64037

107,149,128,64034

128,107,149,63537

128,149,110,65602

149,128,110,65655

110,149,128,66062

128,110,149,65308

128,149,113,67215

149,128,113,67259

113,149,128,67260

128,113,149,67078

128,149,116,68819

149,128,116,68868

116,149,128,69292

128,116,149,68848

128,149,119,71029

149,128,119,71079

119,149,128,71315

128,119,149,70618

128,149,122,72640

149,128,122,72689

122,149,128,72521

128,122,149,72385

128,149,125,74246

149,128,125,74304

125,149,128,74549

128,125,149,74154

128,149,128,75850

149,128,128,75907

128,128,149,75929

131,149,53,32859

149,131,53,32810

53,149,131,34301

131,53,149,32489

131,149,56,34499

149,131,56,34450

56,149,131,35635

131,56,149,34303

131,149,59,36769

149,131,59,36709

59,149,131,37624

131,59,149,36117

131,149,62,38419

149,131,62,38363

62,149,131,39711

131,62,149,37931

131,149,65,40077

149,131,65,40019

65,149,131,40939

131,65,149,39751

131,149,68,41715

149,131,68,41654

68,149,131,43031

131,68,149,41565

131,149,71,43980

149,131,71,43919

71,149,131,45122

131,71,149,43376

131,149,74,45635

149,131,74,45566

74,149,131,46351

131,74,149,45193

131,149,77,47287

149,131,77,47215

77,149,131,48440

131,77,149,47008

131,149,80,48928

149,131,80,48861

80,149,131,49773

131,80,149,48821

131,149,83,51198

149,131,83,51122

83,149,131,51763

131,83,149,50637

131,149,86,52848

149,131,86,52771

86,149,131,53856

131,86,149,52453

131,149,89,54503

149,131,89,54425

89,149,131,55083

131,89,149,54265

131,149,92,56140

149,131,92,56060

92,149,131,57172

131,92,149,56084

131,149,95,58409

149,131,95,58327

95,149,131,59260

131,95,149,57894

131,149,98,60060

149,131,98,59978

98,149,131,60490

131,98,149,59709

131,149,101,61714

149,131,101,61630

101,149,131,62586

131,101,149,61526

131,149,104,63358

149,131,104,63270

104,149,131,63911

131,104,149,63343

131,149,107,65622

149,131,107,65534

107,149,131,65901

131,107,149,65155

131,149,110,67274

149,131,110,67179

110,149,131,67994

131,110,149,66975

131,149,113,68929

149,131,113,68829

113,149,131,69223

131,113,149,68788

131,149,116,70568

149,131,116,70471

116,149,131,71312

131,116,149,70603

131,149,119,72831

149,131,119,72734

119,149,131,73407

131,119,149,72413

131,149,122,74487

149,131,122,74384

122,149,131,74634

131,122,149,74232

131,149,125,76142

149,131,125,76036

125,149,131,76725

131,125,149,76047

131,149,128,77782

149,131,128,77678

128,149,131,78056

131,128,149,77862

131,149,131,80051

149,131,131,79940

131,131,149,79677

134,149,53,33713

149,134,53,33556

53,149,134,35006

134,53,149,33339

134,149,56,35395

149,134,56,35236

56,149,134,36365

134,56,149,35198

134,149,59,37730

149,134,59,37550

59,149,134,38397

134,59,149,37057

134,149,62,39424

149,134,62,39238

62,149,134,40529

134,62,149,38921

134,149,65,41116

149,134,65,40928

65,149,134,41785

134,65,149,40787

134,149,68,42800

149,134,68,42600

68,149,134,43917

134,68,149,42645

134,149,71,45131

149,134,71,44922

71,149,134,46052

134,71,149,44511

134,149,74,46826

149,134,74,46606

74,149,134,47305

134,74,149,46370

134,149,77,48520

149,134,77,48296

77,149,134,49437

134,77,149,48234

134,149,80,50204

149,134,80,49972

80,149,134,50796

134,80,149,50096

134,149,83,52535

149,134,83,52286

83,149,134,52830

134,83,149,51954

134,149,86,54229

149,134,86,53969

86,149,134,54964

134,86,149,53820

134,149,89,55922

149,134,89,55665

89,149,134,56220

134,89,149,55682

134,149,92,57606

149,134,92,57340

92,149,134,58353

134,92,149,57545

134,149,95,59934

149,134,95,59654

95,149,134,60479

134,95,149,59409

134,149,98,61630

149,134,98,61343

98,149,134,61741

134,98,149,61270

134,149,101,63322

149,134,101,63032

101,149,134,63873

134,101,149,63134

134,149,104,65007

149,134,104,64712

104,149,134,65232

134,104,149,64993

134,149,107,67336

149,134,107,67025

107,149,134,67258

134,107,149,66857

134,149,110,69031

149,134,110,68712

110,149,134,69394

134,110,149,68719

134,149,113,70727

149,134,113,70399

113,149,134,70655

134,113,149,70582

134,149,116,72412

149,134,116,72078

116,149,134,72787

134,116,149,72445

134,149,119,74736

149,134,119,74391

119,149,134,74915

134,119,149,74308

134,149,122,76431

149,134,122,76080

122,149,134,76173

134,122,149,76167

134,149,125,78133

149,134,125,77772

125,149,134,78305

134,125,149,78031

134,149,128,79809

149,134,128,79444

128,149,134,79665

134,128,149,79893

134,149,131,82140

149,134,131,81761

131,149,134,81695

134,131,149,81757

134,149,134,83836

149,134,134,83452

134,134,149,83618

137,149,53,34224

149,137,53,34304

53,149,137,35709

137,53,149,33837

137,149,56,35938

149,137,56,36017

56,149,137,37095

137,56,149,35725

137,149,59,38291

149,137,59,38385

59,149,137,39168

137,59,149,37615

137,149,62,40013

149,137,62,40110

62,149,137,41347

137,62,149,39507

137,149,65,41734

149,137,65,41839

65,149,137,42628

137,65,149,41396

137,149,68,43446

149,137,68,43551

68,149,137,44803

137,68,149,43288

137,149,71,45806

149,137,71,45918

71,149,137,46976

137,71,149,45175

137,149,74,47525

149,137,74,47645

74,149,137,48263

137,74,149,47068

137,149,77,49248

149,137,77,49366

77,149,137,50436

137,77,149,48960

137,149,80,50960

149,137,80,51081

80,149,137,51824

137,80,149,50848

137,149,83,53317

149,137,83,53453

83,149,137,53895

137,83,149,52739

137,149,86,55042

149,137,86,55175

86,149,137,56065

137,86,149,54632

137,149,89,56764

149,137,89,56906

89,149,137,57354

137,89,149,56518

137,149,92,58472

149,137,92,58619

92,149,137,59527

137,92,149,58412

137,149,95,60828

149,137,95,60986

95,149,137,61705

137,95,149,60301

137,149,98,62554

149,137,98,62706

98,149,137,62991

137,98,149,62188

137,149,101,64274

149,137,101,64436

101,149,137,65163

137,101,149,64079

137,149,104,65985

149,137,104,66150

104,149,137,66554

137,104,149,65972

137,149,107,68343

149,137,107,68515

107,149,137,68621

137,107,149,67861

137,149,110,70065

149,137,110,70244

110,149,137,70797

137,110,149,69753

137,149,113,71791

149,137,113,71965

113,149,137,72082

137,113,149,71643

137,149,116,73501

149,137,116,73685

116,149,137,74253

137,116,149,73532

137,149,119,75856

149,137,119,76051

119,149,137,76429

137,119,149,75421

137,149,122,77581

149,137,122,77775

122,149,137,77718

137,122,149,77315

137,149,125,79301

149,137,125,79503

125,149,137,79892

137,125,149,79205

137,149,128,81014

149,137,128,81215

128,149,137,81278

137,128,149,81094

137,149,131,83365

149,137,131,83583

131,149,137,83349

137,131,149,82983

137,149,134,85090

149,137,134,85307

134,149,137,85526

137,134,149,84874

137,149,137,86814

149,137,137,87036

137,137,149,86763

140,149,53,35077

149,140,53,35050

53,149,140,36405

140,53,149,34683

140,149,56,36834

149,140,56,36803

56,149,140,37818

140,56,149,36621

140,149,59,39254

149,140,59,39215

59,149,140,39926

140,59,149,38556

140,149,62,41016

149,140,62,40986

62,149,140,42146

140,62,149,40496

140,149,65,42780

149,140,65,42747

65,149,140,43460

140,65,149,42434

140,149,68,44535

149,140,68,44501

68,149,140,45677

140,68,149,44371

140,149,71,46955

149,140,71,46916

71,149,140,47895

140,71,149,46312

140,149,74,48718

149,140,74,48682

74,149,140,49204

140,74,149,48249

140,149,77,50481

149,140,77,50442

77,149,140,51421

140,77,149,50186

140,149,80,52235

149,140,80,52194

80,149,140,52837

140,80,149,52121

140,149,83,54656

149,140,83,54611

83,149,140,54948

140,83,149,54058

140,149,86,56421

149,140,86,56383

86,149,140,57165

140,86,149,55996

140,149,89,58189

149,140,89,58140

89,149,140,58481

140,89,149,57934

140,149,92,59933

149,140,92,59896

92,149,140,60698

140,92,149,59871

140,149,95,62357

149,140,95,62314

95,149,140,62915

140,95,149,61812

140,149,98,64122

149,140,98,64076

98,149,140,64226

140,98,149,63748

140,149,101,65882

149,140,101,65841

101,149,140,66442

140,101,149,65686

140,149,104,67637

149,140,104,67588

104,149,140,67858

140,104,149,67622

140,149,107,70056

149,140,107,70011

107,149,140,69970

140,107,149,69562

140,149,110,71821

149,140,110,71771

110,149,140,72187

140,110,149,71499

140,149,113,73586

149,140,113,73534

113,149,140,73497

140,113,149,73437

140,149,116,75341

149,140,116,75288

116,149,140,75715

140,116,149,75373

140,149,119,77761

149,140,119,77707

119,149,140,77930

140,119,149,77314

140,149,122,79523

149,140,122,79467

122,149,140,79246

140,122,149,79249

140,149,125,81289

149,140,125,81233

125,149,140,81459

140,125,149,81189

140,149,128,83041

149,140,128,82980

128,149,140,82879

140,128,149,83125

140,149,131,85460

149,140,131,85402

131,149,140,84993

140,131,149,85063

140,149,134,87227

149,140,134,87162

134,149,140,87208

140,134,149,87001

140,149,137,88989

149,140,137,88931

137,149,140,88521

140,137,149,88939

140,149,140,90739

149,140,140,90682

140,140,149,90875

143,149,53,35933

149,143,53,35798

53,149,143,37387

143,53,149,35527

143,149,56,37728

149,143,56,37588

56,149,143,38837

143,56,149,37514

143,149,59,40207

149,143,59,40058

59,149,143,41010

143,59,149,39500

143,149,62,42018

149,143,62,41859

62,149,143,43289

143,62,149,41486

143,149,65,43826

149,143,65,43660

65,149,143,44628

143,65,149,43471

143,149,68,45619

149,143,68,45451

68,149,143,46904

143,68,149,45456

143,149,71,48101

149,143,71,47918

71,149,143,49189

143,71,149,47440

143,149,74,49909

149,143,74,49719

74,149,143,50530

143,74,149,49421

143,149,77,51715

149,143,77,51522

77,149,143,52805

143,77,149,51409

143,149,80,53509

149,143,80,53311

80,149,143,54254

143,80,149,53393

143,149,83,55990

149,143,83,55778

83,149,143,56425

143,83,149,55380

143,149,86,57801

149,143,86,57577

86,149,143,58706

143,86,149,57363

143,149,89,59604

149,143,89,59383

89,149,143,60045

143,89,149,59349

143,149,92,61400

149,143,92,61170

92,149,143,62323

143,92,149,61337

143,149,95,63882

149,143,95,63640

95,149,143,64603

143,95,149,63321

143,149,98,65688

149,143,98,65439

98,149,143,65942

143,98,149,65307

143,149,101,67495

149,143,101,67243

101,149,143,68224

143,101,149,67293

143,149,104,69290

149,143,104,69033

104,149,143,69670

143,104,149,69273

143,149,107,71771

149,143,107,71504

107,149,143,71842

143,107,149,71262

143,149,110,73580

149,143,110,73300

110,149,143,74123

143,110,149,73243

143,149,113,75381

149,143,113,75104

113,149,143,75459

143,113,149,75230

143,149,116,77174

149,143,116,76895

116,149,143,77739

143,116,149,77212

143,149,119,79662

149,143,119,79365

119,149,143,80019

143,119,149,79199

143,149,122,81468

149,143,122,81161

122,149,143,81358

143,122,149,81185

143,149,125,83276

149,143,125,82965

125,149,143,83636

143,125,149,83169

143,149,128,85070

149,143,128,84754

128,149,143,85089

143,128,149,85157

143,149,131,87552

149,143,131,87225

131,149,143,87256

143,131,149,87140

143,149,134,89359

149,143,134,89025

134,149,143,89541

143,134,149,89125

143,149,137,91164

149,143,137,90823

137,149,143,90877

143,137,149,91111

143,149,140,92960

149,143,140,92616

140,149,143,93154

143,140,149,93097

143,149,143,95441

149,143,143,95085

143,143,149,95081

146,149,53,36441

149,146,53,36544

53,149,146,38094

146,53,149,36029

146,149,56,38263

149,146,56,38374

56,149,146,39572

146,56,149,38043

146,149,59,40772

149,146,59,40892

59,149,146,41781

146,59,149,40056

146,149,62,42607

149,146,62,42729

62,149,146,44102

146,62,149,42070

146,149,65,44442

149,146,65,44570

65,149,146,45470

146,65,149,44084

146,149,68,46270

149,146,68,46397

68,149,146,47793

146,68,149,46097

146,149,71,48777

149,146,71,48922

71,149,146,50114

146,71,149,48112

146,149,74,50612

149,146,74,50756

74,149,146,51482

146,74,149,50121

146,149,77,52446

149,146,77,52594

77,149,146,53802

146,77,149,52134

146,149,80,54267

149,146,80,54423

80,149,146,55279

146,80,149,54146

146,149,83,56776

149,146,83,56943

83,149,146,57493

146,83,149,56160

146,149,86,58612

149,146,86,58777

86,149,146,59813

146,86,149,58173

146,149,89,60448

149,146,89,60622

89,149,146,61179

146,89,149,60188

146,149,92,62273

149,146,92,62449

92,149,146,63500

146,92,149,62202

146,149,95,64773

149,146,95,64970

95,149,146,65822

146,95,149,64214

146,149,98,66613

149,146,98,66809

98,149,146,67191

146,98,149,66227

146,149,101,68446

149,146,101,68643

101,149,146,69513

146,101,149,68241

146,149,104,70270

149,146,104,70475

104,149,146,70992

146,104,149,70251

146,149,107,72780

149,146,107,72993

107,149,146,73202

146,107,149,72263

146,149,110,74611

149,146,110,74829

110,149,146,75518

146,110,149,74279

146,149,113,76450

149,146,113,76672

113,149,146,76892

146,113,149,76294

146,149,116,78270

149,146,116,78497

116,149,146,79210

146,116,149,78301

146,149,119,80778

149,146,119,81024

119,149,146,81532

146,119,149,80318

146,149,122,82615

149,146,122,82859

122,149,146,82900

146,122,149,82330

146,149,125,84450

149,146,125,84694

125,149,146,85221

146,125,149,84344

146,149,128,86272

149,146,128,86524

128,149,146,86699

146,128,149,86356

146,149,131,88785

149,146,131,89043

131,149,146,88914

146,131,149,88365

146,149,134,90612

149,146,134,90881

134,149,146,91232

146,134,149,90379

146,149,137,92449

149,146,137,92720

137,149,146,92600

146,137,149,92396

146,149,140,94272

149,146,140,94546

140,149,146,94922

146,140,149,94409

146,149,143,96779

149,146,143,97071

143,149,146,97244

146,143,149,96420

146,149,146,98613

149,146,146,98908

146,146,149,98434

149,149,53,37297

53,149,149,38800

149,53,149,36877

149,149,56,39162

56,149,149,40311

149,56,149,38939

149,149,59,41733

59,149,149,42557

149,59,149,41002

149,149,62,43613

62,149,149,44924

149,62,149,43059

149,149,65,45490

65,149,149,46316

149,65,149,45117

149,149,68,47356

68,149,149,48678

149,68,149,47181

149,149,71,49927

71,149,149,51042

149,71,149,49240

149,149,74,51801

74,149,149,52438

149,74,149,51301

149,149,77,53676

77,149,149,54802

149,77,149,53362

149,149,80,55542

80,149,149,56309

149,80,149,55423

149,149,83,58115

83,149,149,58564

149,83,149,57478

149,149,86,59992

86,149,149,60924

149,86,149,59539

149,149,89,61865

89,149,149,62321

149,89,149,61606

149,149,92,63732

92,149,149,64683

149,92,149,63661

149,149,95,66301

95,149,149,67045

149,95,149,65724

149,149,98,68180

98,149,149,68442

149,98,149,67787

149,149,101,70053

101,149,149,70808

149,101,149,69843

149,149,104,71920

104,149,149,72316

149,104,149,71907

149,149,107,74492

107,149,149,74565

149,107,149,73962

149,149,110,76368

110,149,149,76924

149,110,149,76027

149,149,113,78248

113,149,149,78322

149,113,149,78087

149,149,116,80112

116,149,149,80687

149,116,149,80146

149,149,119,82684

119,149,149,83044

149,119,149,82206

149,149,122,84558

122,149,149,84446

149,122,149,84267

149,149,125,86438

125,149,149,86808

149,125,149,86327

149,149,128,88299

128,149,149,88316

149,128,149,88388

149,149,131,90869

131,149,149,90568

149,131,149,90451

149,149,134,92746

134,149,149,92930

149,134,149,92511

149,149,137,94620

137,149,149,94326

149,137,149,94569

149,149,140,96490

140,149,149,96689

149,140,149,96629

149,149,143,99058

143,149,149,99054

149,143,149,98689

149,149,146,100936

146,149,149,100447

149,146,149,100750

149,149,149,102814

56,152,56,15667

152,56,56,15052

56,56,152,15627

59,152,56,16538

152,59,56,15847

56,152,59,16703

59,56,152,16522

59,152,59,17637

152,59,59,16890

59,59,152,17453

62,152,56,17450

152,62,56,16645

56,152,62,17450

62,56,152,17484

62,152,59,18618

152,62,59,17737

59,152,62,18426

62,59,152,18594

62,152,62,19451

152,62,62,18533

62,62,152,19524

65,152,56,18000

152,65,56,17441

56,152,65,18198

65,56,152,18203

65,152,59,19192

152,65,59,18588

59,152,65,19213

65,59,152,18803

65,152,62,20072

152,65,62,19428

62,152,65,20277

65,62,152,19753

65,152,65,20918

152,65,65,20254

65,65,152,20691

68,152,56,18913

152,68,56,18235

56,152,68,18936

68,56,152,19112

68,152,59,20170

152,68,59,19431

59,152,68,19992

68,59,152,19765

68,152,62,21073

152,68,62,20307

62,152,68,21096

68,62,152,20752

68,152,65,21979

152,68,65,21176

65,152,68,21757

68,65,152,21748

68,152,68,22885

152,68,68,22051

68,68,152,22738

71,152,56,19832

152,71,56,19030

56,152,71,19978

71,56,152,19677

71,152,59,21154

152,71,59,20281

59,152,71,21090

71,59,152,20716

71,152,62,22097

152,71,62,21193

62,152,71,22264

71,62,152,21760

71,152,65,23041

152,71,65,22105

65,152,71,22948

71,65,152,22800

71,152,68,23977

152,71,68,23011

68,152,71,24121

71,68,152,23844

71,152,71,25299

152,71,71,24262

71,71,152,24884

74,152,56,20379

152,74,56,19831

56,152,74,20725

74,56,152,20219

74,152,59,21724

152,74,59,21131

59,152,74,21881

74,59,152,21289

74,152,62,22698

152,74,62,22079

62,152,74,23094

74,62,152,22358

74,152,65,23676

152,74,65,23032

65,152,74,23812

74,65,152,23428

74,152,68,24633

152,74,68,23972

68,152,74,25026

74,68,152,24499

74,152,71,25987

152,74,71,25278

71,152,74,26240

74,71,152,25569

74,152,74,26956

152,74,74,26224

74,74,152,26636

77,152,56,21291

152,77,56,20624

56,152,77,21471

77,56,152,21127

77,152,59,22706

152,77,59,21981

59,152,77,22667

77,59,152,22248

77,152,62,23722

152,77,62,22963

62,152,77,23927

77,62,152,23365

77,152,65,24739

152,77,65,23953

65,152,77,24670

77,65,152,24482

77,152,68,25743

152,77,68,24938

68,152,77,25932

77,68,152,25599

77,152,71,27156

152,77,71,26294

71,152,77,27185

77,71,152,26718

77,152,74,28188

152,77,74,27281

74,152,77,27929

77,74,152,27836

77,152,77,29193

152,77,77,28262

77,77,152,28952

80,152,56,21880

152,80,56,21422

56,152,80,22209

80,56,152,21712

80,152,59,23327

152,80,59,22824

59,152,80,23446

80,59,152,22861

80,152,62,24373

152,80,62,23854

62,152,80,24746

80,62,152,24011
