X,Y,time_us
71,77,172
77,73,177
73,77,176
77,75,181
75,77,181
77,77,186
79,17,44
17,79,45
79,19,49
19,79,48
79,21,53
21,79,53
79,23,60
23,79,60
79,25,64
25,79,63
79,27,68
27,79,68
79,29,73
29,79,74
79,31,79
31,79,79
79,33,84
33,79,84
79,35,88
35,79,88
79,37,93
37,79,93
79,39,98
39,79,97
79,41,102
41,79,103
79,43,109
43,79,109
79,45,113
45,79,113
79,47,118
47,79,119
79,49,123
49,79,123
79,51,128
51,79,128
79,53,133
53,79,132
79,55,136
55,79,138
79,57,142
57,79,142
79,59,148
59,79,147
79,61,152
61,79,152
79,63,157
63,79,156
79,65,161
65,79,161
79,67,165
67,79,166
79,69,170
69,79,171
79,71,177
71,79,176
79,73,182
73,79,181
79,75,186
75,79,186
79,77,192
77,79,191
79,79,196
81,17,46
17,81,44
81,19,49
19,81,49
81,21,55
21,81,56
81,23,60
23,81,61
81,25,66
25,81,66
81,27,71
27,81,71
81,29,76
29,81,77
81,31,80
31,81,81
81,33,86
33,81,85
81,35,91
35,81,90
81,37,96
37,81,96
81,39,101
39,81,100
81,41,106
41,81,105
81,43,110
43,81,111
81,45,116
45,81,115
81,47,121
47,81,121
81,49,125
49,81,127
81,51,130
51,81,131
81,53,136
53,81,135
81,55,141
55,81,141
81,57,146
57,81,145
81,59,151
59,81,151
81,61,156
61,81,157
81,63,161
63,81,161
81,65,165
65,81,166
81,67,171
67,81,172
81,69,175
69,81,176
81,71,181
71,81,181
81,73,186
73,81,185
81,75,190
75,81,191
81,77,196
77,81,196
81,79,200
79,81,200
81,81,206
83,17,48
17,83,45
83,19,50
19,83,50
83,21,56
21,83,56
83,23,62
23,83,63
83,25,67
25,83,67
83,27,71
27,83,73
83,29,78
29,83,78
83,31,83
31,83,83
83,33,88
33,83,87
83,35,93
35,83,92
83,37,98
37,83,97
83,39,104
39,83,104
83,41,109
41,83,107
83,43,113
43,83,113
83,45,119
45,83,118
83,47,124
47,83,123
83,49,129
49,83,129
83,51,134
51,83,134
83,53,139
53,83,139
83,55,144
55,83,145
83,57,149
57,83,149
83,59,155
59,83,155
83,61,160
61,83,158
83,63,165
63,83,165
83,65,169
65,83,169
83,67,175
67,83,175
83,69,180
69,83,180
83,71,185
71,83,184
83,73,190
73,83,190
83,75,194
75,83,196
83,77,201
77,83,201
